Date,Open,High,Low,Close,Adj Close,Volume
2013-02-15,66.978569,67.165718,65.702858,65.737144,48.644348,97936300
2013-02-19,65.871429,66.104286,64.835716,65.712860,48.626381,108945900
2013-02-20,65.384285,65.384285,64.114288,64.121429,47.448746,119075600
2013-02-21,63.714287,64.167145,63.259998,63.722858,47.153812,111795600
2013-02-22,64.178574,64.514282,63.799999,64.401428,47.655949,82663700
2013-02-25,64.835716,65.017143,63.224285,63.257141,46.809193,93144800
2013-02-26,63.402859,64.505714,62.522858,64.138573,47.461437,125374900
2013-02-27,64.061432,64.634285,62.950001,63.509998,46.996304,146837600
2013-02-28,63.435715,63.981430,63.057144,63.057144,46.661194,80628800
2013-03-01,62.571430,62.597141,61.425713,61.495716,45.505772,138112100
2013-03-04,61.114285,61.171429,59.857143,60.007141,44.404247,145688900
2013-03-05,60.211430,62.169998,60.107143,61.591427,45.576591,159608400
2013-03-06,62.072857,62.178570,60.632858,60.808571,44.997299,115062500
2013-03-07,60.642857,61.715714,60.151428,61.511429,45.517395,117118400
2013-03-08,61.400002,62.204285,61.230000,61.674286,45.637909,97870500
2013-03-11,61.392857,62.715714,60.734287,62.552856,46.288033,118559000
2013-03-12,62.228573,62.697144,61.081429,61.204285,45.290108,116477900
2013-03-13,61.207142,62.071430,60.765713,61.192856,45.281647,101387300
2013-03-14,61.832859,62.091427,61.492859,61.785713,45.720356,75968900
2013-03-15,62.561428,63.461430,62.464287,63.380001,46.900108,160990200
2013-03-18,63.064285,65.351425,63.028572,65.102859,48.174988,151549300
2013-03-19,65.642860,65.852859,64.071426,64.927139,48.044956,131693800
2013-03-20,65.345711,65.375717,64.227142,64.582855,47.790203,77165200
2013-03-21,64.317146,65.425713,64.300003,64.675713,47.858910,95813900
2013-03-22,64.940002,66.014282,64.730003,65.987144,48.829346,98776300
2013-03-25,66.384285,67.135712,65.968575,66.225716,49.005886,125283900
2013-03-26,66.491432,66.548569,65.790001,65.877144,48.747948,73573500
2013-03-27,65.208572,65.257141,64.389999,64.582855,47.790203,82809300
2013-03-28,64.260002,64.545715,63.088570,63.237144,46.794392,110709900
2013-04-01,63.128571,63.385715,61.105713,61.272858,45.340855,97433000
2013-04-02,61.085712,62.591427,60.914288,61.398571,45.433887,132379800
2013-04-03,61.624287,62.468571,61.472858,61.712856,45.666458,90804000
2013-04-04,61.965714,62.142857,60.750000,61.102856,45.215050,89611900
2013-04-05,60.642857,60.707142,59.954285,60.457142,44.737244,95923800
2013-04-08,60.692856,61.071430,60.355713,60.887142,45.055424,75207300
2013-04-09,60.908573,61.214287,60.392857,60.997143,45.136833,76653500
2013-04-10,61.157143,62.437141,60.858570,62.241428,46.057579,93982000
2013-04-11,61.959999,62.570000,61.599998,62.047142,45.913830,82091100
2013-04-12,62.021427,62.021427,61.298573,61.400002,45.434944,59653300
2013-04-15,61.000000,61.127144,59.935715,59.978573,44.383114,79380000
2013-04-16,60.224285,60.944286,60.081429,60.891430,45.058605,76442800
2013-04-17,60.038570,60.085712,56.872856,57.542858,42.580715,236264000
2013-04-18,57.855713,57.970001,55.677143,56.007141,41.444313,166574800
2013-04-19,55.424286,57.085712,55.014286,55.790001,41.283630,152318600
2013-04-22,56.091427,57.457142,55.895714,56.952858,42.144138,107480100
2013-04-23,57.712856,58.340000,56.972858,58.018570,42.932724,166059600
2013-04-24,56.220001,59.321430,56.071430,57.922855,42.861908,242412800
2013-04-25,58.747143,59.134285,58.142857,58.340000,43.170601,96209400
2013-04-26,58.544285,59.824287,58.321430,59.599998,44.102974,191024400
2013-04-29,60.064285,61.945713,60.000000,61.445713,45.468765,160081600
2013-04-30,62.157143,63.607143,61.724285,63.254284,46.807072,172884600
2013-05-01,63.494286,63.561428,62.055714,62.755714,46.438145,126727300
2013-05-02,63.111427,64.084282,62.947144,63.645714,47.096729,105457100
2013-05-03,64.472855,64.747147,64.164284,64.282860,47.568211,90325200
2013-05-06,65.101425,66.028572,64.901428,65.815712,48.702488,124160400
2013-05-07,66.424286,66.535713,64.814285,65.522858,48.485779,120938300
2013-05-08,65.577141,66.481430,65.115715,66.262856,49.033371,118149500
2013-05-09,65.687141,66.142860,65.082855,65.252853,50.615768,99621900
2013-05-10,65.424286,65.672859,64.354286,64.709999,50.194679,83713000
2013-05-13,64.501427,65.414284,64.500000,64.962860,50.390827,79237200
2013-05-14,64.835716,65.028572,63.164288,63.408573,49.185184,111779500
2013-05-15,62.737144,63.000000,60.337143,61.264286,47.521889,185403400
2013-05-16,60.462856,62.549999,59.842857,62.082859,48.156841,150801000
2013-05-17,62.721428,62.869999,61.572857,61.894287,48.010574,106976100
2013-05-20,61.701427,63.685715,61.442856,63.275715,49.082119,112894600
2013-05-21,62.592857,63.639999,62.028572,62.808571,48.719761,114005500
2013-05-22,63.435715,64.050003,62.602856,63.049999,48.907043,110759600
2013-05-23,62.278572,63.737144,62.255714,63.162857,48.994583,88255300
2013-05-24,62.978573,63.665714,62.908573,63.592857,49.328129,69041700
2013-05-28,64.271431,64.444283,62.978573,63.062859,48.917015,96536300
2013-05-29,62.857143,63.928570,62.771427,63.564285,49.305958,82644100
2013-05-30,63.664288,64.928574,63.501427,64.511429,50.040657,88379900
2013-05-31,64.642860,65.300003,64.214287,64.247147,49.835648,96075700
2013-06-03,64.389999,64.622856,63.211430,64.388573,49.945351,93088100
2013-06-04,64.745712,64.918571,63.912857,64.187141,49.789112,73182200
2013-06-05,63.664288,64.388573,63.387142,63.587143,49.323700,72647400
2013-06-06,63.638573,63.857143,62.007141,62.637142,48.586800,104233500
2013-06-07,62.357143,63.320000,61.824287,63.115715,48.958019,101133900
2013-06-10,63.532856,64.154289,62.400002,62.698570,48.634453,112538300
2013-06-11,62.248573,63.251427,61.902859,62.514286,48.491497,71528100
2013-06-12,62.785713,63.035713,61.642857,61.741428,47.891998,66306800
2013-06-13,61.785713,62.448570,61.250000,62.279999,48.309765,71458100
2013-06-14,62.200001,62.327145,61.214287,61.435715,47.654861,67966500
2013-06-17,61.634285,62.242859,61.480000,61.714287,47.870945,64853600
2013-06-18,61.651428,62.128571,61.458572,61.681427,47.845463,48756400
2013-06-19,61.628571,61.665714,60.428570,60.428570,46.873631,77735000
2013-06-20,59.900002,60.854286,59.310001,59.548573,46.191036,89327700
2013-06-21,59.784286,60.000000,58.299999,59.071430,45.820908,120279600
2013-06-24,58.200001,58.380001,56.864285,57.505714,44.606430,120186500
2013-06-25,57.957142,58.255714,56.975716,57.518570,44.616375,78540700
2013-06-26,57.700001,57.827145,56.522858,56.867142,44.111076,91931000
2013-06-27,57.035713,57.341427,56.220001,56.254284,43.635693,84311500
2013-06-28,55.908573,57.181427,55.552856,56.647144,43.940441,144629100
2013-07-01,57.527142,58.895714,57.317142,58.459999,45.346634,97763400
2013-07-02,58.565716,60.232857,58.495716,59.784286,46.373867,117466300
2013-07-03,60.122856,60.425713,59.635715,60.114285,46.629845,60232200
2013-07-05,60.055714,60.470001,59.335712,59.631428,46.255302,68506200
2013-07-08,60.015713,60.142857,58.664288,59.292858,45.992683,74534600
2013-07-09,59.085712,60.500000,58.625713,60.335712,46.801605,88146100
2013-07-10,59.942856,60.685715,59.750000,60.104286,46.622093,70351400
2013-07-11,60.421429,61.178570,60.167141,61.041428,47.349030,81573100
2013-07-12,61.092857,61.398571,60.487144,60.930000,47.262585,69890800
2013-07-15,60.715714,61.637142,60.685715,61.062859,47.365639,60479300
2013-07-16,60.931427,61.529999,60.595715,61.457142,47.671490,54134500
2013-07-17,61.385715,61.745716,61.174286,61.472858,47.683678,49747600
2013-07-18,61.911430,62.124287,61.515713,61.680000,47.844353,54719700
2013-07-19,61.871429,61.997143,60.621429,60.707142,47.089714,67180400
2013-07-22,61.351429,61.392857,60.781429,60.901428,47.240433,51949100
2013-07-23,60.857143,60.994286,59.815716,59.855713,46.429276,92348900
2013-07-24,62.704285,63.512856,62.180000,62.930000,48.813957,147984200
2013-07-25,62.957142,63.057144,62.258572,62.642857,48.591228,57373400
2013-07-26,62.185715,63.005714,62.048573,62.998573,48.867146,50038100
2013-07-29,62.971428,64.284286,62.885715,63.970001,49.620686,62014400
2013-07-30,64.279999,65.307144,64.175713,64.760002,50.233463,77355600
2013-07-31,64.998573,65.334282,64.204285,64.647141,50.145920,80739400
2013-08-01,65.107140,65.257141,64.751427,65.239998,50.605789,51562700
2013-08-02,65.430000,66.121429,65.237144,66.077141,51.255150,68695900
2013-08-05,66.384285,67.238571,66.021431,67.064285,52.020863,79713900
2013-08-06,66.860001,67.412857,66.024284,66.464287,51.555454,83714400
2013-08-07,66.257141,66.714287,65.967140,66.425713,51.525536,74714500
2013-08-08,66.265717,66.300003,65.421425,65.858574,53.544151,63944300
2013-08-09,65.519997,65.779999,64.807144,64.921425,52.782227,66716300
2013-08-12,65.265717,66.949997,65.232857,66.765717,54.281673,91108500
2013-08-13,67.277145,70.665718,66.864288,69.938568,56.861259,220485300
2013-08-14,71.125717,72.035713,70.485718,71.214287,57.898430,189093100
2013-08-15,70.917145,71.771431,69.868568,71.129997,57.829910,122573500
2013-08-16,71.449997,71.848572,71.265717,71.761429,58.343269,90576500
2013-08-19,72.048569,73.391426,72.000000,72.534286,58.971622,127629600
2013-08-20,72.815712,72.938568,71.545715,71.581429,58.196926,89672100
2013-08-21,71.941429,72.449997,71.599998,71.765717,58.346752,83969900
2013-08-22,72.139999,72.227142,71.171425,71.851425,58.416435,61051900
2013-08-23,71.895714,71.907143,71.335716,71.574287,58.191120,55682900
2013-08-26,71.535713,72.885712,71.500000,71.852859,58.417610,82741400
2013-08-27,71.142860,71.787140,69.471428,69.798569,56.747433,106047200
2013-08-28,69.428574,70.828575,69.428574,70.128571,57.015728,76902000
2013-08-29,70.235718,70.928574,70.161430,70.242859,57.108639,59914400
2013-08-30,70.285713,70.421425,69.500000,69.602859,56.588310,68074300
2013-09-03,70.442856,71.514282,69.621429,69.797142,56.746265,82982200
2013-09-04,71.365715,71.748573,70.897141,71.241432,57.920506,86258200
2013-09-05,71.464287,71.525711,70.519997,70.752853,57.523273,59091900
2013-09-06,71.205711,71.339996,69.992859,71.174286,57.865902,89881400
2013-09-09,72.142860,72.559998,71.925713,72.309998,58.789276,85171800
2013-09-10,72.314285,72.492859,69.928574,70.662857,57.450104,185798900
2013-09-11,66.715714,67.669998,66.401428,66.815712,54.322304,224674100
2013-09-12,66.928574,67.914284,66.572861,67.527145,54.900715,101012800
2013-09-13,67.048569,67.404289,66.385712,66.414284,53.995949,74708900
2013-09-16,65.857140,65.944283,63.888573,64.302856,52.279324,135926700
2013-09-17,63.994286,65.672859,63.928570,65.045715,52.883270,99845200
2013-09-18,66.168571,66.621429,65.808571,66.382858,53.970406,114215500
2013-09-19,67.242859,67.975716,67.035713,67.471428,54.855423,101135300
2013-09-20,68.285713,68.364288,66.571426,66.772858,54.287479,174825700
2013-09-23,70.871429,70.987144,68.942856,70.091431,56.985535,190526700
2013-09-24,70.697144,70.781425,69.688568,69.871429,56.806667,91086100
2013-09-25,69.885712,69.948570,68.775711,68.790001,55.927444,79239300
2013-09-26,69.428574,69.794289,69.128571,69.459999,56.472164,59305400
2013-09-27,69.111427,69.238571,68.674286,68.964287,56.069149,57010100
2013-09-30,68.178574,68.808571,67.772858,68.107140,55.372272,65039100
2013-10-01,68.349998,69.877144,68.339996,69.708572,56.674255,88470900
2013-10-02,69.375717,70.257141,69.107140,69.937141,56.860092,72296000
2013-10-03,70.072861,70.335716,68.677139,69.058571,56.145794,80688300
2013-10-04,69.122856,69.228569,68.371429,69.004288,56.101662,64717100
2013-10-07,69.508568,70.378571,69.335716,69.678574,56.649872,78073100
2013-10-08,69.991432,70.091431,68.648575,68.705711,55.858910,72729300
2013-10-09,69.234283,69.684288,68.325714,69.512856,56.515137,75431300
2013-10-10,70.188568,70.339996,69.577141,69.948570,56.869381,69650700
2013-10-11,69.570000,70.548569,69.308571,70.401428,57.237564,66934700
2013-10-14,69.975716,71.082855,69.907143,70.862854,57.612717,65474500
2013-10-15,71.072861,71.714287,70.788574,71.239998,57.919342,80018400
2013-10-16,71.541428,71.790001,71.318573,71.587143,58.201576,62775300
2013-10-17,71.425713,72.111427,71.382858,72.071426,58.595303,63398300
2013-10-18,72.284286,72.751427,72.244286,72.698570,59.105186,72635500
2013-10-21,73.110001,74.900002,73.074287,74.480003,60.553528,99526700
2013-10-22,75.201431,75.492859,72.575714,74.267143,60.380447,133515900
2013-10-23,74.142860,75.095711,74.142860,74.994286,60.971642,78430800
2013-10-24,75.000000,76.067146,74.635712,75.987144,61.778843,96191200
2013-10-25,75.902855,76.175713,75.015717,75.137146,61.087799,84448000
2013-10-28,75.577141,75.857140,74.744286,75.697144,61.543068,137610200
2013-10-29,76.610001,77.035713,73.505714,73.811432,60.009949,158951800
2013-10-30,74.230003,75.360001,73.860001,74.985718,60.964672,88540900
2013-10-31,75.000000,75.355713,74.467140,74.671425,60.709133,68924100
2013-11-01,74.860001,74.971428,73.691429,74.290001,60.399052,68722500
2013-11-04,74.442856,75.260002,74.115715,75.250000,61.179546,61156900
2013-11-05,74.940002,75.555717,74.714287,75.064285,61.028553,66303300
2013-11-06,74.878571,74.980003,74.028572,74.417145,63.064850,55843900
2013-11-07,74.225716,74.741432,73.197144,73.212860,62.044285,65655100
2013-11-08,73.511429,74.447144,73.227142,74.365715,63.021267,69829200
2013-11-11,74.284286,74.524284,73.487144,74.150002,62.838459,56863100
2013-11-12,73.952858,74.845711,73.857140,74.287140,62.954670,51069200
2013-11-13,74.000000,74.607140,73.851425,74.375717,63.029758,49305200
2013-11-14,74.687141,75.611427,74.552856,75.451431,63.941368,70604800
2013-11-15,75.225716,75.584282,74.927139,74.998573,63.557590,79480100
2013-11-18,74.998573,75.312859,74.028572,74.089996,62.787613,61236000
2013-11-19,74.147141,74.768570,73.995712,74.221428,62.898998,52234700
2013-11-20,74.175713,74.345711,73.475716,73.571426,62.348152,48479200
2013-11-21,73.942856,74.458572,73.381432,74.448570,63.091476,65506700
2013-11-22,74.217140,74.594284,74.075714,74.257141,62.929253,55931400
2013-11-25,74.431427,75.124283,74.428574,74.820000,63.406246,57327900
2013-11-26,74.874283,76.591431,74.857140,76.199997,64.575745,100345700
2013-11-27,76.615715,78.000000,76.199997,77.994286,66.096306,90862100
2013-11-29,78.497147,79.761429,78.258568,79.438568,67.320251,79531900
2013-12-02,79.714287,80.618568,78.688568,78.747147,66.734314,118136200
2013-12-03,79.757141,80.911430,79.668571,80.902855,68.561172,112742000
2013-12-04,80.785713,81.312859,80.117142,80.714287,68.401375,94452400
2013-12-05,81.807144,82.162857,80.915718,81.128571,68.752472,111895000
2013-12-06,80.827141,80.964287,79.938568,80.002853,67.798485,86088100
2013-12-09,80.128571,81.368568,80.128571,80.918571,68.574486,80123400
2013-12-10,80.511429,81.125717,80.171425,80.792854,68.467964,69567400
2013-12-11,81.000000,81.567146,79.955711,80.194283,67.960686,89929700
2013-12-12,80.305717,80.762856,80.004288,80.077141,67.861435,65572500
2013-12-13,80.407143,80.411430,79.095711,79.204285,67.121719,83205500
2013-12-16,79.288574,80.377144,79.287140,79.642860,67.493378,70648200
2013-12-17,79.401428,79.919998,79.054283,79.284286,67.189507,57475600
2013-12-18,78.528572,78.778572,76.971428,78.681427,66.678619,141465800
2013-12-19,78.500000,78.571426,77.675713,77.779999,65.914688,80077200
2013-12-20,77.918571,78.801430,77.831429,78.431427,66.466751,109103400
2013-12-23,81.142860,81.531425,80.394287,81.441429,69.017593,125326600
2013-12-24,81.412857,81.697144,80.861427,81.095711,68.724609,41888700
2013-12-26,81.157143,81.357140,80.482857,80.557144,68.268204,51002000
2013-12-27,80.545715,80.629997,79.928574,80.012856,67.806931,56471100
2013-12-30,79.637146,80.012856,78.902855,79.217140,67.132591,63407400
2013-12-31,79.167145,80.182854,79.142860,80.145714,67.919533,55771100
2014-01-02,79.382858,79.575714,78.860001,79.018570,66.964325,58671200
2014-01-03,78.980003,79.099998,77.204285,77.282860,65.493416,98116900
2014-01-06,76.778572,78.114288,76.228569,77.704285,65.850533,103152700
2014-01-07,77.760002,77.994286,76.845711,77.148575,65.379593,79302300
2014-01-08,76.972855,77.937141,76.955711,77.637146,65.793633,64632400
2014-01-09,78.114288,78.122856,76.478569,76.645714,64.953445,69787200
2014-01-10,77.118568,77.257141,75.872856,76.134285,64.520035,76244000
2014-01-13,75.701431,77.500000,75.697144,76.532860,64.857819,94623200
2014-01-14,76.888573,78.104286,76.808571,78.055717,66.148376,83140400
2014-01-15,79.074287,80.028572,78.808571,79.622856,67.476418,97909700
2014-01-16,79.271431,79.550003,78.811432,79.178574,67.099922,57319500
2014-01-17,78.782860,78.867142,77.128571,77.238571,65.455879,106684900
2014-01-21,77.284286,78.581429,77.202858,78.438568,66.472824,82131700
2014-01-22,78.701431,79.612854,78.258568,78.787140,66.768219,94996300
2014-01-23,78.562859,79.500000,77.830002,79.454285,67.333588,100809800
2014-01-24,79.142860,79.374283,77.821426,78.010002,66.109619,107338700
2014-01-27,78.581429,79.257141,77.964287,78.642860,66.645943,138719700
2014-01-28,72.680000,73.571426,71.724289,72.357140,61.319111,266380800
2014-01-29,71.992859,72.481430,71.231430,71.535713,60.622982,125702500
2014-01-30,71.791428,72.357140,70.957146,71.397141,60.505547,169625400
2014-01-31,70.739998,71.647141,70.507141,71.514282,60.604813,116199300
2014-02-03,71.801430,72.532860,71.328575,71.647141,60.717407,100366000
2014-02-04,72.264282,72.779999,71.822861,72.684288,61.596340,94170300
2014-02-05,72.365715,73.611427,72.321426,73.227142,62.056385,82086200
2014-02-06,72.865715,73.357140,72.544289,73.215714,64.743347,64441300
2014-02-07,74.482857,74.704285,73.911430,74.239998,65.649094,92570100
2014-02-10,74.094284,75.998573,74.000000,75.570000,66.825180,86389800
2014-02-11,75.801430,76.821426,75.642860,76.565712,67.705673,70564200
2014-02-12,76.707146,77.080002,76.177139,76.559998,67.700623,77025200
